,pct_change,acc_pct_change,pos_change_in_a_row,neg_change_in_a_row,RSI_14,Close_Minus_SuperTrend,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,Close_Minus_EMA_200,Close_Minus_EMA_100,Close_Minus_EMA_50,Close_Minus_EMA_20,IS_EMA_Ribbon,Minute_Number,is_win
14404,0.001,0.004,2,0,56.62,-0.21000000000000085,0.032,-0.001,0.033,0.468,0.215,0.128,0.055,1,11.0,1
14405,0.008,0.012,3,0,62.71,-0.120000000000001,0.04,0.005,0.034,0.552,0.299,0.21,0.132,1,12.0,0
14406,-0.012,-0.012,0,1,50.77,-0.2599999999999998,0.034,-0.0,0.034,0.408,0.156,0.067,-0.008,1,13.0,1
14407,-0.004,-0.016,0,2,47.3,-0.3100000000000005,0.026,-0.007,0.033,0.354,0.104,0.016,-0.052,1,14.0,1
14408,0.003,0.003,1,0,50.23,-0.2699999999999996,0.022,-0.009,0.03,0.39,0.141,0.054,-0.011,1,15.0,1
14409,0.002,0.005,2,0,51.68,-0.25,0.02,-0.008,0.028,0.406,0.158,0.071,0.008,1,16.0,1
14410,-0.01,-0.01,0,1,43.51,-0.370000000000001,0.009,-0.016,0.024,0.283,0.037,-0.047,-0.101,1,17.0,1
14411,-0.004,-0.014,0,2,40.63,-0.33000000000000007,-0.004,-0.023,0.019,0.231,-0.013,-0.093,-0.137,1,18.0,1
14412,0.006,0.006,1,0,46.02,-0.2599999999999998,-0.008,-0.022,0.013,0.298,0.056,-0.022,-0.06,1,19.0,1
14413,0.005,0.011,2,0,50.19,-0.20000000000000107,-0.007,-0.016,0.009,0.355,0.114,0.036,0.0,1,20.0,1
14414,0.007,0.018,3,0,55.17,-0.120000000000001,0.001,-0.007,0.008,0.43,0.19,0.112,0.072,1,21.0,1
14415,0.001,0.019,4,0,55.76,-0.10999999999999943,0.007,-0.0,0.008,0.436,0.196,0.117,0.074,1,22.0,1
14416,-0.002,-0.002,0,1,54.21,-0.13000000000000078,0.011,0.003,0.008,0.412,0.173,0.093,0.049,1,23.0,1
14417,0.001,0.001,1,0,54.89,-0.120000000000001,0.015,0.005,0.01,0.418,0.179,0.099,0.053,1,24.0,1
14418,-0.001,-0.001,0,1,54.03,-0.13000000000000078,0.016,0.005,0.011,0.403,0.166,0.086,0.039,1,25.0,1
14419,-0.001,-0.002,0,2,53.14,-0.14000000000000057,0.017,0.005,0.012,0.39,0.153,0.073,0.027,1,26.0,1
14420,0.002,0.002,1,0,54.75,-0.120000000000001,0.018,0.005,0.013,0.406,0.169,0.089,0.042,1,27.0,1
14421,0.003,0.005,2,0,57.13,-0.08999999999999986,0.022,0.007,0.015,0.431,0.195,0.114,0.065,1,28.0,1
14422,-0.001,-0.001,0,1,56.07,-0.09999999999999964,0.024,0.007,0.017,0.417,0.182,0.1,0.05,1,29.0,1
14423,0.0,0.0,0,0,56.07,-0.09999999999999964,0.025,0.006,0.018,0.413,0.178,0.096,0.045,1,30.0,1
14424,0.002,0.002,1,0,57.88,-0.08000000000000007,0.027,0.007,0.02,0.429,0.194,0.112,0.059,1,31.0,1
14425,0.001,0.003,2,0,58.8,-0.07000000000000028,0.029,0.007,0.022,0.434,0.2,0.117,0.062,1,32.0,1
14426,0.004,0.007,3,0,63.12,-0.019999999999999574,0.034,0.01,0.024,0.479,0.245,0.16,0.102,1,33.0,1
14427,0.002,0.009000000000000001,4,0,65.46,0.17999999999999972,0.041,0.013,0.028,0.504,0.27,0.183,0.119,1,34.0,1
14428,0.002,0.011000000000000001,5,0,66.96,0.1899999999999995,0.047,0.015,0.031,0.519,0.284,0.195,0.126,1,35.0,1
14429,0.002,0.013000000000000001,6,0,68.44,0.20999999999999908,0.052,0.017,0.036,0.534,0.298,0.207,0.132,1,36.0,1
14430,-0.002,-0.002,0,1,63.82,0.16999999999999993,0.054,0.015,0.039,0.499,0.263,0.17,0.092,1,37.0,1
14431,-0.003,-0.005,0,2,58.18,0.13000000000000078,0.051,0.01,0.042,0.454,0.218,0.125,0.047,1,38.0,1
14432,-0.002,-0.007,0,3,55.54,0.10999999999999943,0.047,0.004,0.043,0.43,0.194,0.1,0.025,1,39.0,1
14433,-0.001,-0.008,0,4,54.22,0.09999999999999964,0.042,-0.0,0.043,0.416,0.181,0.087,0.013,1,40.0,1
14434,0.001,0.001,1,0,55.36,0.10999999999999943,0.039,-0.003,0.042,0.421,0.187,0.093,0.021,1,41.0,1
14435,-0.001,-0.001,0,1,53.91,0.09999999999999964,0.035,-0.005,0.041,0.407,0.173,0.08,0.01,1,42.0,1
14436,0.007,0.007,1,0,63.26,0.1899999999999995,0.039,-0.001,0.04,0.492,0.258,0.163,0.091,1,43.0,1
14437,0.003,0.01,2,0,66.52,0.23000000000000043,0.045,0.004,0.041,0.527,0.292,0.195,0.118,1,44.0,1
14438,0.002,0.012,3,0,68.75,0.23000000000000043,0.051,0.008,0.043,0.552,0.316,0.216,0.134,1,45.0,1
14439,-0.009,-0.009,0,1,54.41,0.120000000000001,0.047,0.003,0.044,0.437,0.202,0.102,0.022,1,46.0,1
14440,0.004,0.004,1,0,58.64,0.16999999999999993,0.047,0.002,0.044,0.482,0.247,0.146,0.065,1,47.0,1
14441,0.003,0.007,2,0,61.69,0.21000000000000085,0.049,0.004,0.045,0.517,0.281,0.179,0.095,1,48.0,1
14442,-0.002,-0.002,0,1,58.22,0.1800000000000015,0.049,0.002,0.046,0.482,0.246,0.143,0.059,1,49.0,1
14443,-0.001,-0.003,0,2,57.06,0.16999999999999993,0.046,0.0,0.046,0.468,0.231,0.128,0.044,1,50.0,1
14444,0.001,0.001,1,0,57.96,0.1800000000000015,0.045,-0.001,0.046,0.473,0.237,0.132,0.049,1,51.0,1
14445,0.001,0.002,2,0,58.89,0.19000000000000128,0.044,-0.001,0.046,0.478,0.242,0.137,0.053,1,52.0,1
14446,-0.003,-0.003,0,1,53.79,0.15000000000000036,0.04,-0.004,0.045,0.434,0.198,0.093,0.012,1,53.0,1
14447,0.001,0.001,1,0,54.84,0.16000000000000014,0.037,-0.006,0.043,0.439,0.204,0.099,0.02,1,54.0,1
14448,-0.001,-0.001,0,1,53.53,0.15000000000000036,0.034,-0.008,0.041,0.425,0.19,0.086,0.009,1,55.0,1
14449,0.002,0.002,1,0,56.86,0.1800000000000015,0.033,-0.007,0.039,0.45,0.215,0.111,0.035,1,56.0,1
14450,0.0,0.002,0,0,56.86,0.15000000000000036,0.032,-0.006,0.038,0.446,0.211,0.107,0.032,1,57.0,1
14451,0.002,0.004,1,0,59.13,0.16999999999999993,0.032,-0.005,0.037,0.461,0.227,0.122,0.047,1,58.0,1
14452,-0.002,-0.002,0,1,55.96,0.15000000000000036,0.031,-0.005,0.036,0.437,0.203,0.098,0.024,1,59.0,1
14453,-0.002,-0.004,0,2,51.5,0.11999999999999922,0.027,-0.007,0.034,0.403,0.169,0.065,-0.005,1,60.0,1
14454,0.002,0.002,1,0,54.13,0.1399999999999988,0.025,-0.007,0.032,0.419,0.185,0.082,0.014,1,61.0,1
14455,0.002,0.004,2,0,57.82,0.16999999999999993,0.025,-0.005,0.031,0.444,0.211,0.107,0.039,1,62.0,1
14456,0.002,0.006,3,0,60.12,0.17999999999999972,0.027,-0.003,0.03,0.46,0.227,0.122,0.054,1,63.0,1
14457,-0.002,-0.002,0,1,55.25,0.13000000000000078,0.026,-0.003,0.029,0.425,0.193,0.089,0.021,1,64.0,1
14458,0.002,0.002,1,0,57.71,0.15000000000000036,0.026,-0.002,0.029,0.441,0.208,0.104,0.038,1,65.0,1
14459,-0.001,-0.001,0,1,56.05,0.14000000000000057,0.025,-0.003,0.028,0.427,0.195,0.091,0.025,1,66.0,1
14460,0.002,0.002,1,0,59.78,0.16999999999999993,0.027,-0.001,0.028,0.452,0.22,0.116,0.05,1,67.0,1
14461,0.0,0.002,0,0,59.78,0.15000000000000036,0.028,-0.0,0.028,0.448,0.216,0.111,0.045,1,68.0,1
14462,0.003,0.005,1,0,64.46,0.16999999999999993,0.031,0.003,0.028,0.483,0.251,0.146,0.077,1,69.0,1
14463,0.002,0.007,2,0,67.5,0.16999999999999993,0.036,0.006,0.03,0.508,0.275,0.169,0.097,1,70.0,1
14464,0.001,0.008,3,0,68.47,0.15000000000000036,0.04,0.008,0.032,0.512,0.279,0.172,0.097,1,71.0,1
14465,0.0,0.008,0,0,68.47,0.14000000000000057,0.043,0.009,0.034,0.507,0.274,0.165,0.087,1,72.0,1
14466,-0.004,-0.004,0,1,58.36,0.09000000000000163,0.041,0.005,0.035,0.453,0.219,0.11,0.034,1,73.0,1
14467,-0.003,-0.007,0,2,51.78,0.05000000000000071,0.035,-0.0,0.035,0.409,0.176,0.068,-0.006,1,74.0,1
14468,0.003,0.003,1,0,57.0,0.09000000000000163,0.034,-0.001,0.035,0.444,0.212,0.103,0.031,1,75.0,1
14469,0.004,0.007,2,0,62.48,0.14000000000000057,0.036,0.001,0.035,0.489,0.256,0.147,0.073,1,76.0,1
14470,0.002,0.009000000000000001,3,0,65.33,0.16999999999999993,0.04,0.004,0.036,0.514,0.281,0.17,0.094,1,77.0,1
14471,0.011,0.02,4,0,74.41,0.28999999999999915,0.053,0.013,0.04,0.638,0.403,0.289,0.202,1,78.0,0
14472,0.0,0.02,0,0,80.04,0.23000000000000043,0.073,0.027,0.046,0.76,0.522,0.402,0.301,1,1.0,0
14473,-0.003,-0.003,0,1,74.6,0.1899999999999995,0.084,0.031,0.054,0.713,0.473,0.348,0.236,1,2.0,0
14474,-0.047,-0.05,0,2,35.88,-0.9100000000000001,0.046,-0.007,0.052,0.122,-0.115,-0.232,-0.32,1,3.0,1
14475,-0.003,-0.053000000000000005,0,3,34.89,-0.6999999999999993,0.012,-0.032,0.044,0.091,-0.142,-0.252,-0.317,1,4.0,1
14476,-0.001,-0.054000000000000006,0,4,34.55,-0.6399999999999988,-0.015,-0.047,0.032,0.08,-0.149,-0.252,-0.296,1,5.0,1
14477,0.013,0.013,1,0,43.51,-0.4900000000000002,-0.024,-0.045,0.021,0.228,0.001,-0.098,-0.132,0,6.0,1
14478,0.015,0.027999999999999997,2,0,52.0,-0.3099999999999987,-0.017,-0.03,0.014,0.404,0.177,0.079,0.043,0,7.0,1
14479,-0.006,-0.006,0,1,48.92,-0.379999999999999,-0.016,-0.024,0.008,0.33,0.105,0.009,-0.024,0,8.0,1
14480,0.027,0.027,1,0,60.73,-0.049999999999998934,0.011,0.003,0.008,0.654,0.426,0.325,0.277,1,9.0,1
14481,0.004,0.031,2,0,62.16,0.6899999999999995,0.036,0.022,0.014,0.697,0.467,0.361,0.296,1,10.0,1
14482,0.002,0.033,3,0,62.74,0.6699999999999999,0.056,0.034,0.022,0.71,0.477,0.366,0.286,1,11.0,1
14483,-0.008,-0.008,0,1,57.93,0.5700000000000003,0.064,0.033,0.031,0.604,0.37,0.255,0.168,1,12.0,1
14484,0.004,0.004,1,0,59.6,0.620000000000001,0.073,0.034,0.039,0.647,0.412,0.293,0.197,1,13.0,1
14485,0.007,0.011,2,0,62.49,0.6400000000000006,0.087,0.038,0.049,0.73,0.492,0.368,0.26,1,14.0,1
14486,-0.019,-0.019,0,1,51.86,0.40000000000000036,0.077,0.023,0.054,0.485,0.247,0.123,0.018,1,15.0,1
14487,-0.003,-0.022,0,2,50.32,0.3600000000000012,0.066,0.009,0.057,0.44,0.203,0.08,-0.02,1,16.0,1
14488,0.011,0.011,1,0,55.31,0.5,0.067,0.008,0.059,0.575,0.336,0.211,0.109,1,17.0,1
14489,-0.005,-0.005,0,1,52.86,0.4400000000000013,0.063,0.003,0.06,0.509,0.27,0.145,0.044,1,18.0,1
14490,-0.008,-0.013000000000000001,0,2,48.97,0.33999999999999986,0.051,-0.007,0.058,0.405,0.167,0.044,-0.051,1,19.0,1
14491,0.01,0.01,1,0,53.4,0.46000000000000085,0.05,-0.006,0.056,0.52,0.281,0.157,0.063,1,20.0,1
14492,0.006,0.016,2,0,56.14,0.5400000000000009,0.055,-0.001,0.056,0.594,0.354,0.228,0.129,1,21.0,1
14493,0.0,0.016,0,0,56.14,0.5199999999999996,0.059,0.002,0.057,0.588,0.347,0.219,0.117,1,22.0,1
14494,0.003,0.019,1,0,57.58,0.4900000000000002,0.064,0.006,0.058,0.622,0.379,0.249,0.142,1,23.0,1
14495,-0.003,-0.003,0,1,55.61,0.45000000000000107,0.065,0.005,0.059,0.576,0.333,0.201,0.092,1,24.0,1
14496,-0.007,-0.01,0,2,51.35,0.3600000000000012,0.057,-0.002,0.059,0.481,0.238,0.106,0.002,1,25.0,1
14497,0.006,0.006,1,0,54.28,0.4300000000000015,0.056,-0.003,0.058,0.546,0.302,0.169,0.065,1,26.0,1
14498,0.006,0.012,2,0,57.07,0.5,0.06,0.001,0.059,0.61,0.364,0.23,0.122,1,27.0,1
14499,-0.006,-0.006,0,1,53.09,0.41000000000000014,0.056,-0.002,0.058,0.525,0.279,0.144,0.038,1,28.0,1
14500,0.004,0.004,1,0,55.19,0.46000000000000085,0.056,-0.001,0.058,0.569,0.322,0.186,0.08,1,29.0,1
14501,0.011,0.015,2,0,60.54,0.5,0.067,0.007,0.06,0.702,0.453,0.314,0.199,1,30.0,1
14502,0.001,0.016,3,0,60.89,0.40000000000000036,0.075,0.013,0.063,0.705,0.454,0.311,0.189,1,31.0,1
14503,0.004,0.02,4,0,62.72,0.4399999999999995,0.085,0.018,0.067,0.747,0.494,0.347,0.216,1,32.0,1
14504,0.006,0.026000000000000002,5,0,65.49,0.4299999999999997,0.098,0.025,0.073,0.819,0.563,0.41,0.268,1,33.0,1
14505,0.002,0.028000000000000004,6,0,66.5,0.3800000000000008,0.11,0.029,0.081,0.84,0.581,0.423,0.27,1,34.0,1
14506,0.003,0.031000000000000003,7,0,67.85,0.40000000000000036,0.121,0.032,0.089,0.872,0.609,0.445,0.28,1,35.0,0
14507,0.002,0.033,8,0,68.86,0.370000000000001,0.13,0.033,0.097,0.893,0.626,0.456,0.281,1,36.0,0
14508,0.002,0.035,9,0,69.88,0.370000000000001,0.139,0.033,0.105,0.914,0.643,0.467,0.281,1,37.0,0
14509,0.002,0.037000000000000005,10,0,70.91,0.33000000000000007,0.146,0.033,0.114,0.934,0.66,0.478,0.281,1,38.0,0
14510,-0.001,-0.001,0,1,70.05,0.3100000000000005,0.15,0.029,0.121,0.915,0.637,0.449,0.246,1,39.0,0
14511,0.0,0.0,0,0,70.05,0.25,0.151,0.024,0.127,0.906,0.624,0.432,0.222,1,40.0,0
14512,0.007,0.007,1,0,73.4,0.3200000000000003,0.157,0.024,0.133,0.986,0.7,0.501,0.282,1,41.0,0
14513,-0.001,-0.001,0,1,72.43,0.2599999999999998,0.159,0.021,0.138,0.966,0.676,0.472,0.246,1,42.0,0
14514,0.002,0.002,1,0,73.2,0.27999999999999936,0.16,0.018,0.142,0.976,0.683,0.473,0.241,1,43.0,0
14515,-0.005,-0.005,0,1,66.28,0.21000000000000085,0.154,0.009,0.145,0.897,0.6,0.387,0.155,1,44.0,0
14516,0.001,0.001,1,0,66.76,0.22000000000000064,0.148,0.003,0.146,0.898,0.598,0.381,0.149,1,45.0,0
14517,0.003,0.004,2,0,68.69,0.2599999999999998,0.145,-0.0,0.146,0.929,0.626,0.405,0.171,1,46.0,0
14518,-0.002,-0.002,0,1,65.61,0.23000000000000043,0.139,-0.005,0.144,0.89,0.584,0.36,0.128,1,47.0,0
14519,-0.018,-0.019999999999999997,0,2,47.32,-0.4499999999999993,0.113,-0.025,0.138,0.644,0.337,0.115,-0.102,1,48.0,1
14520,0.004,0.004,1,0,50.42,-0.3100000000000005,0.096,-0.034,0.13,0.687,0.379,0.159,-0.047,1,49.0,1
14521,0.008,0.012,2,0,56.0,-0.20999999999999908,0.089,-0.033,0.121,0.779,0.47,0.249,0.048,1,50.0,0
14522,0.002,0.014,3,0,57.04,-0.1899999999999995,0.084,-0.03,0.114,0.791,0.48,0.258,0.062,1,51.0,0
14523,0.002,0.016,4,0,58.11,-0.16999999999999993,0.081,-0.026,0.107,0.803,0.49,0.267,0.074,1,52.0,0
14524,0.008,0.024,5,0,63.05,-0.07000000000000028,0.086,-0.017,0.103,0.894,0.579,0.353,0.157,1,53.0,0
14525,0.0,0.024,0,0,63.05,-0.07000000000000028,0.088,-0.012,0.1,0.885,0.567,0.339,0.142,1,54.0,0
14526,-0.003,-0.003,0,1,59.78,-0.10999999999999943,0.086,-0.011,0.097,0.837,0.517,0.287,0.093,1,55.0,0
14527,-0.003,-0.006,0,2,56.61,-0.15000000000000036,0.08,-0.014,0.094,0.789,0.467,0.238,0.048,1,56.0,0
14528,0.002,0.002,1,0,58.39,-0.11999999999999922,0.077,-0.013,0.091,0.811,0.487,0.257,0.07,1,57.0,0
14529,-0.002,-0.002,0,1,56.72,-0.1399999999999988,0.072,-0.015,0.087,0.783,0.458,0.228,0.045,1,58.0,0
14530,-0.003,-0.005,0,2,53.43,-0.17999999999999972,0.065,-0.018,0.082,0.735,0.41,0.18,0.005,1,59.0,0
14531,-0.003,-0.008,0,3,50.29,-0.21999999999999886,0.054,-0.022,0.077,0.688,0.363,0.135,-0.032,1,60.0,0
14532,0.001,0.001,1,0,51.06,-0.20999999999999908,0.047,-0.024,0.071,0.691,0.365,0.139,-0.02,1,61.0,0
14533,0.005,0.006,2,0,55.54,-0.15000000000000036,0.045,-0.021,0.066,0.744,0.417,0.191,0.036,1,62.0,0
14534,-0.004,-0.004,0,1,51.33,-0.1999999999999993,0.039,-0.021,0.06,0.687,0.36,0.136,-0.012,1,63.0,0
14535,0.002,0.002,1,0,52.87,-0.17999999999999972,0.036,-0.02,0.055,0.7,0.372,0.15,0.007,1,64.0,0
14536,-0.005,-0.005,0,1,47.96,-0.2400000000000002,0.028,-0.022,0.05,0.634,0.306,0.086,-0.048,1,65.0,0
14537,0.005,0.005,1,0,53.4,-0.16999999999999993,0.027,-0.018,0.045,0.697,0.368,0.15,0.02,1,66.0,0
14538,-0.005,-0.005,0,1,48.7,-0.23000000000000043,0.021,-0.019,0.04,0.63,0.302,0.087,-0.036,1,67.0,0
14539,-0.011,-0.016,0,2,39.89,-0.3699999999999992,0.005,-0.028,0.033,0.485,0.159,-0.051,-0.159,1,68.0,1
14540,0.0,0.0,0,0,39.89,-0.29999999999999893,-0.008,-0.033,0.025,0.481,0.156,-0.049,-0.144,1,69.0,1
14541,-0.002,-0.002,0,1,38.73,-0.3099999999999987,-0.019,-0.035,0.016,0.456,0.133,-0.067,-0.149,1,70.0,1
14542,0.006,0.006,1,0,45.56,-0.23000000000000043,-0.021,-0.03,0.009,0.531,0.209,0.013,-0.062,0,71.0,1
14543,0.0,0.006,0,0,45.56,-0.23000000000000043,-0.023,-0.025,0.002,0.525,0.205,0.012,-0.056,0,72.0,1
14544,0.004,0.01,1,0,49.62,-0.17999999999999972,-0.02,-0.018,-0.002,0.57,0.25,0.06,-0.006,0,73.0,0
14545,-0.004,-0.004,0,1,45.93,-0.23000000000000043,-0.021,-0.015,-0.006,0.515,0.196,0.01,-0.05,0,74.0,1
14546,-0.002,-0.006,0,2,43.82,-0.2599999999999998,-0.024,-0.015,-0.01,0.48,0.163,-0.02,-0.073,0,75.0,1
14547,-0.006,-0.012,0,3,38.72,-0.3000000000000007,-0.033,-0.019,-0.014,0.396,0.081,-0.096,-0.138,0,76.0,1
14548,0.008,0.008,1,0,47.02,-0.20000000000000107,-0.032,-0.014,-0.018,0.491,0.177,0.004,-0.034,0,77.0,1
14549,0.005,0.013000000000000001,2,0,51.29,-0.14000000000000057,-0.025,-0.006,-0.019,0.545,0.233,0.062,0.023,0,78.0,0
14550,0.0,0.013000000000000001,0,0,35.78,-0.3800000000000008,-0.044,-0.02,-0.024,0.243,-0.066,-0.229,-0.251,0,1.0,1
14551,-0.012,-0.012,0,1,30.76,-0.5299999999999994,-0.07,-0.037,-0.033,0.092,-0.212,-0.364,-0.362,0,2.0,1
14552,-0.002,-0.014,0,2,30.16,-0.5500000000000007,-0.091,-0.046,-0.045,0.071,-0.227,-0.369,-0.346,0,3.0,1
14553,0.005,0.005,1,0,34.34,-0.4900000000000002,-0.102,-0.046,-0.056,0.13,-0.164,-0.297,-0.259,0,4.0,1
14554,0.005,0.01,2,0,38.32,-0.4299999999999997,-0.104,-0.039,-0.066,0.188,-0.102,-0.228,-0.18,0,5.0,1
14555,-0.001,-0.001,0,1,37.91,-0.4399999999999995,-0.106,-0.032,-0.074,0.176,-0.11,-0.228,-0.172,0,6.0,1
14556,0.011,0.011,1,0,46.57,-0.3000000000000007,-0.095,-0.017,-0.078,0.313,0.03,-0.085,-0.029,0,7.0,1
14557,-0.003,-0.003,0,1,44.65,-0.33999999999999986,-0.088,-0.008,-0.08,0.27,-0.01,-0.12,-0.062,0,8.0,1
14558,0.007,0.007,1,0,49.67,-0.25,-0.075,0.004,-0.079,0.357,0.078,-0.029,0.025,0,9.0,1
14559,-0.001,-0.001,0,1,49.14,-0.2599999999999998,-0.064,0.012,-0.076,0.343,0.067,-0.037,0.014,0,10.0,1
14560,0.006,0.006,1,0,52.95,-0.1899999999999995,-0.05,0.021,-0.071,0.409,0.134,0.031,0.076,0,11.0,1
14561,0.0,0.006,0,0,52.95,-0.1899999999999995,-0.038,0.026,-0.064,0.405,0.132,0.03,0.069,0,12.0,1
14562,-0.006,-0.006,0,1,48.17,-0.2699999999999996,-0.034,0.024,-0.058,0.322,0.051,-0.048,-0.01,0,13.0,1
14563,0.002,0.002,1,0,49.99,-0.2400000000000002,-0.029,0.024,-0.052,0.348,0.079,-0.017,0.018,0,14.0,1
14564,0.002,0.004,2,0,51.22,-0.22000000000000064,-0.023,0.024,-0.046,0.365,0.097,0.003,0.034,0,15.0,1
14565,0.01,0.014,3,0,58.4,-0.08999999999999986,-0.007,0.031,-0.039,0.49,0.223,0.127,0.149,0,16.0,1
14566,-0.002,-0.002,0,1,57.01,-0.10999999999999943,0.003,0.034,-0.03,0.465,0.199,0.103,0.116,0,17.0,1
14567,-0.005,-0.007,0,2,52.32,-0.17999999999999972,0.006,0.029,-0.023,0.391,0.126,0.032,0.042,0,18.0,1
14568,-0.001,-0.008,0,3,51.66,-0.1899999999999995,0.007,0.024,-0.017,0.377,0.114,0.021,0.029,0,19.0,1
14569,-0.001,-0.009000000000000001,0,4,50.98,-0.1999999999999993,0.008,0.019,-0.012,0.364,0.102,0.011,0.017,0,20.0,1
14570,-0.006,-0.015000000000000001,0,5,46.34,-0.2699999999999996,0.002,0.011,-0.009,0.291,0.031,-0.057,-0.048,0,21.0,1
14571,-0.002,-0.017,0,6,44.47,-0.3000000000000007,-0.005,0.003,-0.008,0.258,0.001,-0.084,-0.07,0,22.0,1
14572,0.008,0.008,1,0,51.49,-0.1999999999999993,-0.002,0.005,-0.007,0.355,0.099,0.016,0.027,0,23.0,1
14573,-0.006,-0.006,0,1,47.01,-0.2699999999999996,-0.006,0.001,-0.007,0.282,0.029,-0.052,-0.039,0,24.0,1
14574,-0.004,-0.01,0,2,44.06,-0.3200000000000003,-0.012,-0.004,-0.008,0.23,-0.021,-0.098,-0.081,0,25.0,1
14575,-0.002,-0.012,0,3,42.9,-0.33999999999999986,-0.019,-0.009,-0.01,0.207,-0.04,-0.113,-0.091,0,26.0,1
14576,0.002,0.002,1,0,45.23,-0.28000000000000114,-0.021,-0.009,-0.012,0.235,-0.01,-0.08,-0.055,0,27.0,1
14577,-0.006,-0.006,0,1,40.49,-0.3200000000000003,-0.03,-0.014,-0.016,0.154,-0.088,-0.154,-0.122,0,28.0,1
14578,0.001,0.001,1,0,41.32,-0.3000000000000007,-0.035,-0.015,-0.02,0.162,-0.077,-0.138,-0.102,0,29.0,1
14579,0.006,0.007,2,0,46.89,-0.23000000000000043,-0.033,-0.011,-0.022,0.23,-0.007,-0.066,-0.029,0,30.0,1
14580,-0.003,-0.003,0,1,44.3,-0.2699999999999996,-0.034,-0.01,-0.025,0.188,-0.046,-0.101,-0.062,0,31.0,1
14581,0.006,0.006,1,0,50.22,-0.1899999999999995,-0.029,-0.003,-0.026,0.265,0.034,-0.021,0.016,0,32.0,1
14582,0.003,0.009000000000000001,2,0,52.91,-0.15000000000000036,-0.021,0.004,-0.025,0.302,0.072,0.019,0.051,0,33.0,1
14583,0.003,0.012,3,0,55.5,-0.10999999999999943,-0.011,0.011,-0.022,0.339,0.11,0.056,0.082,0,34.0,1
14584,-0.001,-0.001,0,1,54.69,-0.11999999999999922,-0.004,0.014,-0.018,0.325,0.098,0.045,0.065,0,35.0,1
14585,0.001,0.001,1,0,55.4,-0.10999999999999943,0.002,0.016,-0.014,0.332,0.106,0.052,0.068,0,36.0,1
14586,-0.002,-0.002,0,1,52.76,-0.14000000000000057,0.005,0.015,-0.01,0.299,0.074,0.021,0.034,0,37.0,1
14587,-0.004,-0.006,0,2,48.6,-0.1899999999999995,0.003,0.01,-0.008,0.247,0.024,-0.027,-0.014,0,38.0,1
14588,0.006,0.006,1,0,54.06,-0.11999999999999922,0.006,0.011,-0.005,0.313,0.092,0.041,0.051,0,39.0,1
14589,-0.001,-0.001,0,1,53.19,-0.129999999999999,0.009,0.011,-0.002,0.3,0.08,0.03,0.037,0,40.0,1
14590,0.001,0.001,1,0,53.98,-0.11999999999999922,0.011,0.011,0.0,0.307,0.089,0.038,0.042,0,41.0,1
14591,0.004,0.005,2,0,57.85,-0.07000000000000028,0.017,0.013,0.004,0.354,0.136,0.085,0.084,0,42.0,1
14592,-0.005,-0.005,0,1,52.19,-0.129999999999999,0.016,0.01,0.006,0.291,0.074,0.024,0.021,0,43.0,1
14593,0.0,0.0,0,0,52.19,-0.129999999999999,0.016,0.008,0.008,0.288,0.073,0.023,0.019,0,44.0,1
14594,0.002,0.002,1,0,53.93,-0.10999999999999943,0.017,0.007,0.01,0.305,0.091,0.041,0.036,0,45.0,1
14595,-0.002,-0.002,0,1,50.93,-0.14000000000000057,0.015,0.004,0.011,0.272,0.06,0.011,0.005,0,46.0,1
14596,0.002,0.002,1,0,52.81,-0.11999999999999922,0.015,0.003,0.012,0.289,0.078,0.029,0.023,0,47.0,1
14597,0.002,0.004,2,0,55.57,-0.08999999999999986,0.017,0.004,0.013,0.316,0.106,0.057,0.048,0,48.0,1
14598,0.002,0.006,3,0,58.2,-0.0600000000000005,0.021,0.007,0.014,0.343,0.133,0.084,0.07,1,49.0,1
14599,0.002,0.008,4,0,59.9,-0.03999999999999915,0.026,0.009,0.017,0.359,0.15,0.1,0.082,1,50.0,1
14600,0.004,0.012,5,0,63.87,0.21999999999999886,0.033,0.013,0.02,0.405,0.196,0.144,0.119,1,51.0,1
14601,0.001,0.013000000000000001,6,0,64.62,0.22999999999999865,0.039,0.015,0.024,0.411,0.202,0.148,0.117,1,52.0,1
14602,-0.002,-0.002,0,1,61.84,0.20999999999999908,0.042,0.014,0.027,0.387,0.179,0.123,0.088,1,53.0,1
14603,0.001,0.001,1,0,62.7,0.20999999999999908,0.044,0.013,0.031,0.393,0.185,0.128,0.088,1,54.0,1
14604,-0.002,-0.002,0,1,59.79,0.1899999999999995,0.044,0.011,0.033,0.369,0.162,0.103,0.062,1,55.0,1
14605,-0.005,-0.007,0,2,50.88,0.11999999999999922,0.038,0.003,0.034,0.296,0.09,0.032,-0.007,1,56.0,1
14606,0.002,0.002,1,0,53.04,0.1399999999999988,0.034,-0.0,0.034,0.313,0.108,0.05,0.011,1,57.0,1
14607,0.001,0.003,2,0,54.12,0.14999999999999858,0.031,-0.002,0.034,0.32,0.115,0.058,0.019,1,58.0,1
14608,0.002,0.005,3,0,56.29,0.16999999999999993,0.031,-0.002,0.033,0.337,0.133,0.075,0.036,1,59.0,1
14609,0.002,0.007,4,0,59.39,0.1999999999999993,0.032,-0.001,0.033,0.363,0.159,0.1,0.059,1,60.0,1
